feature,method,model,score,score_type,selected,Method
Average Score Math All Grade 3 2018-2019,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 4 2018-2019,Permutation Importance,Ridge,0.016748768472906385,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 5 2018-2019,Permutation Importance,Ridge,0.012807881773399,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 6 2018-2019,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 7 2018-2019,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 8 2018-2019,Permutation Importance,Ridge,0.002955665024630516,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 3 2020-2021,Permutation Importance,Ridge,0.003940886699507362,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 4 2020-2021,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 5 2020-2021,Permutation Importance,Ridge,0.015763546798029538,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 6 2020-2021,Permutation Importance,Ridge,0.008866995073891593,importances_mean,1,Permutation Importance - Ridge
Average Score Math All Grade 7 2020-2021,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
Average Score Math All Grade 8 2020-2021,Permutation Importance,Ridge,-0.004926108374384297,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 3 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 4 2018-2019,Permutation Importance,Ridge,0.006896551724137901,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 5 2018-2019,Permutation Importance,Ridge,0.0049261083743842304,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 6 2018-2019,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 7 2018-2019,Permutation Importance,Ridge,0.0009852216748768461,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 8 2018-2019,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 3 2020-2021,Permutation Importance,Ridge,-0.006896551724137989,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 4 2020-2021,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 5 2020-2021,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 6 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 7 2020-2021,Permutation Importance,Ridge,0.0049261083743842304,importances_mean,1,Permutation Importance - Ridge
Average Score Math Free Lunch Grade 8 2020-2021,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 3 2018-2019,Permutation Importance,Ridge,-0.021674876847290726,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 4 2018-2019,Permutation Importance,Ridge,-0.002955665024630538,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 5 2018-2019,Permutation Importance,Ridge,-0.013793103448275956,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 6 2018-2019,Permutation Importance,Ridge,-0.02266009852216757,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 7 2018-2019,Permutation Importance,Ridge,0.007881773399014769,importances_mean,1,Permutation Importance - Ridge
Average Score Math Hispanic Grade 8 2018-2019,Permutation Importance,Ridge,-0.006896551724137967,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 3 2020-2021,Permutation Importance,Ridge,-0.01280788177339911,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 4 2020-2021,Permutation Importance,Ridge,0.003940886699507362,importances_mean,1,Permutation Importance - Ridge
Average Score Math Hispanic Grade 5 2020-2021,Permutation Importance,Ridge,-0.01280788177339911,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 6 2020-2021,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Math Hispanic Grade 7 2020-2021,Permutation Importance,Ridge,-0.010837438423645396,importances_mean,0,Permutation Importance - Ridge
Average Score Math Hispanic Grade 8 2020-2021,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 3 2018-2019,Permutation Importance,Ridge,0.0049261083743842304,importances_mean,1,Permutation Importance - Ridge
Average Score Math Poverty Grade 4 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Math Poverty Grade 5 2018-2019,Permutation Importance,Ridge,0.00197044334975367,importances_mean,1,Permutation Importance - Ridge
Average Score Math Poverty Grade 6 2018-2019,Permutation Importance,Ridge,-0.0039408866995073845,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 7 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Math Poverty Grade 8 2018-2019,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 3 2020-2021,Permutation Importance,Ridge,-0.0009852216748768906,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 4 2020-2021,Permutation Importance,Ridge,-0.002955665024630605,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 5 2020-2021,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 6 2020-2021,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 7 2020-2021,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
Average Score Math Poverty Grade 8 2020-2021,Permutation Importance,Ridge,0.0009852216748768017,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 3 2018-2019,Permutation Importance,Ridge,0.0009852216748768461,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 4 2018-2019,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 5 2018-2019,Permutation Importance,Ridge,0.0009852216748768461,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 6 2018-2019,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
Average Score Math T1 Grade 3 2020-2021,Permutation Importance,Ridge,-0.0029556650246305603,importances_mean,0,Permutation Importance - Ridge
Average Score Math T1 Grade 4 2020-2021,Permutation Importance,Ridge,0.007881773399014769,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 5 2020-2021,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
Average Score Math T1 Grade 6 2020-2021,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 5 2018-2019,Permutation Importance,Ridge,-0.002955665024630538,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 6 2018-2019,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 7 2018-2019,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 8 2018-2019,Permutation Importance,Ridge,0.0049261083743842304,importances_mean,1,Permutation Importance - Ridge
Average Score Reading White Grade 3 2020-2021,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 4 2020-2021,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 5 2020-2021,Permutation Importance,Ridge,0.006896551724137922,importances_mean,1,Permutation Importance - Ridge
Average Score Reading White Grade 6 2020-2021,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
Average Score Reading White Grade 7 2020-2021,Permutation Importance,Ridge,0.006896551724137922,importances_mean,1,Permutation Importance - Ridge
Average Score Reading White Grade 8 2020-2021,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 3 2018-2019,Permutation Importance,Ridge,0.00197044334975367,importances_mean,1,Permutation Importance - Ridge
Average Score Reading All Grade 4 2018-2019,Permutation Importance,Ridge,-0.004926108374384297,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 5 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Reading All Grade 6 2018-2019,Permutation Importance,Ridge,-0.004926108374384275,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 7 2018-2019,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 8 2018-2019,Permutation Importance,Ridge,-0.004926108374384275,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 3 2020-2021,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 4 2020-2021,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 5 2020-2021,Permutation Importance,Ridge,0.007881773399014769,importances_mean,1,Permutation Importance - Ridge
Average Score Reading All Grade 6 2020-2021,Permutation Importance,Ridge,-2.2204460492503132e-17,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 7 2020-2021,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
Average Score Reading All Grade 8 2020-2021,Permutation Importance,Ridge,-0.006896551724137967,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 3 2018-2019,Permutation Importance,Ridge,-0.006896551724137967,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 4 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 5 2018-2019,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 6 2018-2019,Permutation Importance,Ridge,-0.003940886699507429,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 7 2018-2019,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 8 2018-2019,Permutation Importance,Ridge,-0.009852216748768527,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 3 2020-2021,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 4 2020-2021,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 5 2020-2021,Permutation Importance,Ridge,-0.002955665024630605,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 6 2020-2021,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 7 2020-2021,Permutation Importance,Ridge,-0.011822660098522241,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Free Lunch Grade 8 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 3 2018-2019,Permutation Importance,Ridge,-0.02266009852216757,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 4 2018-2019,Permutation Importance,Ridge,-0.0029556650246305603,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 5 2018-2019,Permutation Importance,Ridge,-0.011822660098522241,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 6 2018-2019,Permutation Importance,Ridge,-0.02068965517241388,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 7 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 8 2018-2019,Permutation Importance,Ridge,0.007881773399014769,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 3 2020-2021,Permutation Importance,Ridge,-0.013793103448275956,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 4 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 5 2020-2021,Permutation Importance,Ridge,-0.003940886699507429,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 6 2020-2021,Permutation Importance,Ridge,0.003940886699507362,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 7 2020-2021,Permutation Importance,Ridge,-0.004926108374384275,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Hispanic Grade 8 2020-2021,Permutation Importance,Ridge,0.006896551724137922,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Poverty Grade 3 2018-2019,Permutation Importance,Ridge,-0.003940886699507429,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 4 2018-2019,Permutation Importance,Ridge,-0.004926108374384275,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 5 2018-2019,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 6 2018-2019,Permutation Importance,Ridge,0.0009852216748768461,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Poverty Grade 7 2018-2019,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Poverty Grade 8 2018-2019,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 3 2020-2021,Permutation Importance,Ridge,-0.0029556650246305603,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 4 2020-2021,Permutation Importance,Ridge,0.016748768472906385,importances_mean,1,Permutation Importance - Ridge
Average Score Reading Poverty Grade 5 2020-2021,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 6 2020-2021,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 7 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading Poverty Grade 8 2020-2021,Permutation Importance,Ridge,-2.2204460492503132e-17,importances_mean,0,Permutation Importance - Ridge
Average Score Reading T1 Grade 3 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading T1 Grade 4 2018-2019,Permutation Importance,Ridge,0.0009852216748768238,importances_mean,1,Permutation Importance - Ridge
Average Score Reading T1 Grade 5 2018-2019,Permutation Importance,Ridge,0.0049261083743842304,importances_mean,1,Permutation Importance - Ridge
Average Score Reading T1 Grade 6 2018-2019,Permutation Importance,Ridge,-0.009852216748768527,importances_mean,0,Permutation Importance - Ridge
Average Score Reading T1 Grade 3 2020-2021,Permutation Importance,Ridge,-2.2204460492503132e-17,importances_mean,0,Permutation Importance - Ridge
Average Score Reading T1 Grade 4 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Average Score Reading T1 Grade 5 2020-2021,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
Average Score Reading T1 Grade 6 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Median Age 10,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
Median Age Male 10,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
Median Age Female 10,Permutation Importance,Ridge,-0.012807881773399088,importances_mean,0,Permutation Importance - Ridge
# of Households 10,Permutation Importance,Ridge,-0.002955665024630538,importances_mean,0,Permutation Importance - Ridge
Avg Household Size 10,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
# of Families 10,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
Avg Family Size 10,Permutation Importance,Ridge,-0.006896551724137967,importances_mean,0,Permutation Importance - Ridge
# of Housing Units 10,Permutation Importance,Ridge,-0.002955665024630538,importances_mean,0,Permutation Importance - Ridge
County Population,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% County Infected 09/28/20,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
% County Deaths 09/28/20,Permutation Importance,Ridge,-0.011822660098522241,importances_mean,0,Permutation Importance - Ridge
% County Infected 10/30/20,Permutation Importance,Ridge,-0.006896551724137945,importances_mean,0,Permutation Importance - Ridge
% County Deaths 10/30/20,Permutation Importance,Ridge,-0.008866995073891704,importances_mean,0,Permutation Importance - Ridge
% County Infected 01/29/21,Permutation Importance,Ridge,-0.008866995073891704,importances_mean,0,Permutation Importance - Ridge
% County Deaths 01/29/21,Permutation Importance,Ridge,0.0009852216748768461,importances_mean,1,Permutation Importance - Ridge
% County Infected 07/28/2021,Permutation Importance,Ridge,0.006896551724137901,importances_mean,1,Permutation Importance - Ridge
% County Deaths 07/28/2021,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
% County Infected 01/29/2022,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
% County Deaths 01/29/2022,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
% County Infected 07/29/2022,Permutation Importance,Ridge,-0.006896551724137989,importances_mean,0,Permutation Importance - Ridge
% County Deaths 07/29/2022,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
% County Infected 10/30/2022,Permutation Importance,Ridge,-0.008866995073891704,importances_mean,0,Permutation Importance - Ridge
% County Deaths 10/30/2022,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
% On Campus 09/28/20,Permutation Importance,Ridge,0.002955665024630494,importances_mean,1,Permutation Importance - Ridge
% On Campus 10/30/20,Permutation Importance,Ridge,-4.4408920985006264e-17,importances_mean,0,Permutation Importance - Ridge
% On Campus 01/29/21,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
% White Pop 10,Permutation Importance,Ridge,-0.0029556650246305603,importances_mean,0,Permutation Importance - Ridge
% Black Pop 10,Permutation Importance,Ridge,-0.005911330049261099,importances_mean,0,Permutation Importance - Ridge
% Asian Pop 10,Permutation Importance,Ridge,0.015763546798029538,importances_mean,1,Permutation Importance - Ridge
% Hispanic Pop 10,Permutation Importance,Ridge,0.003940886699507362,importances_mean,1,Permutation Importance - Ridge
% Male Pop 10,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
% Female Pop 10,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
% Age 0-4 Pop 10,Permutation Importance,Ridge,-0.006896551724137945,importances_mean,0,Permutation Importance - Ridge
% Age 5-9 Pop 10,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
% Age 10-14 Pop 10,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Age 15-19 Pop 10,Permutation Importance,Ridge,-0.007881773399014835,importances_mean,0,Permutation Importance - Ridge
% Age 20-24 Pop 10,Permutation Importance,Ridge,-0.009852216748768527,importances_mean,0,Permutation Importance - Ridge
% Age 25-34 Pop 10,Permutation Importance,Ridge,-0.018719211822660186,importances_mean,0,Permutation Importance - Ridge
% Age 35-44 Pop 10,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
% Age 45-54 Pop 10,Permutation Importance,Ridge,-0.01773399014778334,importances_mean,0,Permutation Importance - Ridge
% Age 55-64 Pop 10,Permutation Importance,Ridge,-0.0029556650246305603,importances_mean,0,Permutation Importance - Ridge
% Age 65-74 Pop 10,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
% Age 75-84 Pop 10,Permutation Importance,Ridge,-0.018719211822660186,importances_mean,0,Permutation Importance - Ridge
% Age 85-Up Pop 10,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
% HH 1 Male 10,Permutation Importance,Ridge,-0.013793103448275935,importances_mean,0,Permutation Importance - Ridge
% HH 1 Female 10,Permutation Importance,Ridge,0.00197044334975367,importances_mean,1,Permutation Importance - Ridge
% HH Married-Child 10,Permutation Importance,Ridge,-0.0039408866995073845,importances_mean,0,Permutation Importance - Ridge
% HH Married-noChild 10,Permutation Importance,Ridge,-0.009852216748768527,importances_mean,0,Permutation Importance - Ridge
% HH Male-Child 10,Permutation Importance,Ridge,0.0009852216748768238,importances_mean,1,Permutation Importance - Ridge
% HH Female-Child 10,Permutation Importance,Ridge,-0.003940886699507429,importances_mean,0,Permutation Importance - Ridge
% Housing Vacant 10,Permutation Importance,Ridge,-0.006896551724137989,importances_mean,0,Permutation Importance - Ridge
% Housing Owner Occup 10,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
% Housing Renter Occup 10,Permutation Importance,Ridge,0.004926108374384208,importances_mean,1,Permutation Importance - Ridge
11-City: Large,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
12-City: Mid-size,Permutation Importance,Ridge,0.009852216748768461,importances_mean,1,Permutation Importance - Ridge
13-City: Small,Permutation Importance,Ridge,0.006896551724137922,importances_mean,1,Permutation Importance - Ridge
21-Suburb: Large,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
22-Suburb: Mid-size,Permutation Importance,Ridge,0.0019704433497536923,importances_mean,1,Permutation Importance - Ridge
23-Suburb: Small,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
31-Town: Fringe,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
32-Town: Distant,Permutation Importance,Ridge,-0.0039408866995073845,importances_mean,0,Permutation Importance - Ridge
33-Town: Remote,Permutation Importance,Ridge,-0.005911330049261099,importances_mean,0,Permutation Importance - Ridge
41-Rural: Fringe,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
42-Rural: Distant,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
43-Rural: Remote,Permutation Importance,Ridge,0.0039408866995073845,importances_mean,1,Permutation Importance - Ridge
% ADA 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% ADA 2020-2021,Permutation Importance,Ridge,-0.007881773399014812,importances_mean,0,Permutation Importance - Ridge
% ADA 2021-2022,Permutation Importance,Ridge,-0.006896551724137967,importances_mean,0,Permutation Importance - Ridge
% Asian or Asian/Pacific Islander Students 2018-2019,Permutation Importance,Ridge,0.0039408866995073845,importances_mean,1,Permutation Importance - Ridge
% Asian or Asian/Pacific Islander Students 2020-2021,Permutation Importance,Ridge,-0.002955665024630538,importances_mean,0,Permutation Importance - Ridge
% Asian or Asian/Pacific Islander Students 2021-2022,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
% Black or African American Students 2018-2019,Permutation Importance,Ridge,-0.01280788177339911,importances_mean,0,Permutation Importance - Ridge
% Black or African American Students 2020-2021,Permutation Importance,Ridge,-0.008866995073891704,importances_mean,0,Permutation Importance - Ridge
% Black or African American Students 2021-2022,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
% Free or Reduced Lunch 2018-2019,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
% Free or Reduced Lunch 2020-2021,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
% Free or Reduced Lunch 2021-2022,Permutation Importance,Ridge,-0.01576354679802965,importances_mean,0,Permutation Importance - Ridge
% Grades 1-8 2018-2019,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Grades 1-8 2020-2021,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
% Grades 1-8 2021-2022,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
% Grades 9-12 2018-2019,Permutation Importance,Ridge,-0.009852216748768527,importances_mean,0,Permutation Importance - Ridge
% Grades 9-12 2020-2021,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
% Grades 9-12 2021-2022,Permutation Importance,Ridge,-0.006896551724137989,importances_mean,0,Permutation Importance - Ridge
% Hispanic Students 2018-2019,Permutation Importance,Ridge,-0.0009852216748768906,importances_mean,0,Permutation Importance - Ridge
% Hispanic Students 2020-2021,Permutation Importance,Ridge,-0.01477832512315278,importances_mean,0,Permutation Importance - Ridge
% Hispanic Students 2021-2022,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
% K 2018-2019,Permutation Importance,Ridge,-0.004926108374384275,importances_mean,0,Permutation Importance - Ridge
% K 2020-2021,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
% K 2021-2022,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
% Prek 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% Prek 2020-2021,Permutation Importance,Ridge,-0.0009852216748768461,importances_mean,0,Permutation Importance - Ridge
% Prek 2021-2022,Permutation Importance,Ridge,-0.010837438423645396,importances_mean,0,Permutation Importance - Ridge
% School-wide Title I 2018-2019,Permutation Importance,Ridge,0.03349753694581277,importances_mean,1,Permutation Importance - Ridge
% School-wide Title I 2020-2021,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
% School-wide Title I 2021-2022,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 3 2018-2019,Permutation Importance,Ridge,0.006896551724137922,importances_mean,1,Permutation Importance - Ridge
% Students Tested Math - Grade 3 2020-2021,Permutation Importance,Ridge,0.00197044334975367,importances_mean,1,Permutation Importance - Ridge
% Students Tested Math - Grade 3 2021-2022,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 4 2018-2019,Permutation Importance,Ridge,-0.007881773399014812,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 4 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 4 2021-2022,Permutation Importance,Ridge,-0.013793103448275956,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 5 2018-2019,Permutation Importance,Ridge,0.007881773399014746,importances_mean,1,Permutation Importance - Ridge
% Students Tested Math - Grade 5 2020-2021,Permutation Importance,Ridge,-0.0019704433497537144,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 5 2021-2022,Permutation Importance,Ridge,-0.008866995073891682,importances_mean,0,Permutation Importance - Ridge
